customer_id,full_name,email,home_region,signed_up_at,birth_year,favored_discipline
WIZ-04372,Yarrow Crowfeather,yarrow.crowfeather467@grimoire.org,ec,2025-10-30,1976,Enchantment
WIZ-04373,Lyra Wyrmwood,lyra.wyrmwood725@moonmail.net,sw,2025-07-02,1954,Herbalism
WIZ-04374,Quilla Nightbloom,quilla.nightbloom168@grimoire.org,ml,2025-03-22,1931,Healing
WIZ-04375,Edric Tanglewood,edric.tanglewood167@crystalball.io,Ember Coast,2024-08-11,1895,Herbalism
WIZ-04376,Ignatius Ironquill,ignatius.ironquill984@moonmail.net,The Marshlands,2025-07-30,1897,Divination
WIZ-04377,Corvin Copperkettle,corvin.copperkettle286@ravenpost.net,EC,2024-09-02,1897,Divination
WIZ-04378,Ignatius Quickbramble,ignatius.quickbramble783@ravenpost.net,CV,2023-06-28,1922,Transmutation
WIZ-04379,Belladonna Copperkettle,belladonna.copperkettle190@owlmail.co,EC,2025-09-24,2002,Divination
WIZ-04380,Corvin Thistledown,corvin.thistledown318@grimoire.org,SW,2023-11-23,2000,DIVINATION
WIZ-04381,Elowen Moonbrook,elowen.moonbrook982@moonmail.net,EC,2026-03-01,1947,Transmutation
WIZ-04382,Dorian Everbright,dorian.everbright78@moonmail.net,silverwood,2024-07-04,1966,Enchantment
WIZ-04383,Rowan Yewbarrow,rowan.yewbarrow612@moonmail.net,EC,2024-09-08,1890,Divination
WIZ-04384,Kestrel Saltmarsh,kestrel.saltmarsh59@moonmail.net,nr,2025-08-12,1929,Transmutation
WIZ-04385,Vesper Vexley,vesper.vexley305@crystalball.io,NR,2023-02-26,1992,Illusion
WIZ-04386,Cassia Vexley,cassia.vexley445@owlmail.co,the marshlands,2024-12-08,1908,Healing
WIZ-04387,Ignatius Kilnworth,ignatius.kilnworth23@crystalball.io,NR,2023-08-06,1980,Divination
WIZ-04388,Bramble Dimbleby,bramble.dimbleby750@crystalball.io,sw,2023-08-10,1991,Illusion
WIZ-04389,Edric Vexley,edric.vexley278@grimoire.org,ec,2025-10-31,1911,Illusion
WIZ-04390,Seraphine Gorsebush,seraphine.gorsebush576@moonmail.net,ec,2024-03-04,1889,Transmutation
WIZ-04391,Seraphine Barrowmere,seraphine.barrowmere768@grimoire.org,SW,2025-12-25,1923,Alchemy
WIZ-04392,Lyra Brightmantle,lyra.brightmantle552@owlmail.co,ml,2023-09-05,1956,Alchemy
WIZ-04393,Lyra Hazelrigg,lyra.hazelrigg89@moonmail.net,ec,2025-01-29,1915,ALCHEMY
WIZ-04394,Seraphine Jackdaw,seraphine.jackdaw308@grimoire.org,Crystal Vale,2026-05-13,1959,Transmutation
WIZ-04395,Bramble Copperkettle,bramble.copperkettle978@owlmail.co,Ember Coast,2024-03-25,2006,TRANSMUTATION
WIZ-04396,Ignatius Gorsebush,ignatius.gorsebush684@crystalball.io,ML,2026-05-17,1886,Alchemy
WIZ-04397,Umbra Everbright,umbra.everbright148@ravenpost.net,EC,2025-04-30,1937,Alchemy
WIZ-04398,Umbra Ashgrove,umbra.ashgrove301@ravenpost.net,SW,2023-03-29,1951,Divination
WIZ-04399,Edric Netherfield,edric.netherfield438@crystalball.io,the marshlands,2024-03-16,1917,Transmutation
WIZ-04400,Grizelda Frostpetal,grizelda.frostpetal629@grimoire.org,EC,2023-12-25,1999,Illusion
WIZ-04401,Kestrel Stormbottle,kestrel.stormbottle270@grimoire.org,CV,2023-03-21,1904,Enchantment
WIZ-04402,Xanthe Frostpetal,xanthe.frostpetal118@grimoire.org,SW,2025-01-17,2005,Illusion
WIZ-04403,Delphine Ashgrove,delphine.ashgrove62@owlmail.co,NR,2023-03-24,1951,Healing
WIZ-04404,Ignatius Duskwater,ignatius.duskwater875@crystalball.io,ec,2026-06-03,1916,Alchemy
WIZ-04405,Juniper Stormbottle,juniper.stormbottle679@ravenpost.net,Silverwood,2023-03-11,1915,Transmutation
WIZ-04406,Quilla Netherfield,quilla.netherfield657@ravenpost.net,SW,2025-07-02,1951,Illusion
WIZ-04407,Corvin Dimbleby,corvin.dimbleby343@grimoire.org,NR,2025-12-05,1967,Divination
WIZ-04408,Quilla Quickbramble,quilla.quickbramble578@moonmail.net,Crystal Vale,2024-06-21,1962,Healing
WIZ-04409,Bramble Kilnworth,bramble.kilnworth56@grimoire.org,Northern Reaches,2024-06-21,1922,Transmutation
WIZ-04410,Ignatius Kilnworth,ignatius.kilnworth275@crystalball.io,ML,2025-11-24,2007,Divination
WIZ-04411,Rowan Ravenscroft,rowan.ravenscroft177@grimoire.org,EC,2024-08-13,1957,Illusion
WIZ-04412,Fenwick Foxglove,fenwick.foxglove76@crystalball.io,silverwood,2023-07-06,1967,Enchantment
WIZ-04413,Yarrow Gorsebush,yarrow.gorsebush111@grimoire.org,SW,2023-11-29,1914,Transmutation
WIZ-04414,Caspian Frostpetal,caspian.frostpetal769@ravenpost.net,NR,2024-09-18,1977,Transmutation
WIZ-04415,Delphine Gorsebush,delphine.gorsebush479@crystalball.io,CV,2025-03-03,1919,Enchantment
WIZ-04416,Nimbus Ravenscroft,nimbus.ravenscroft680@crystalball.io,ML,2023-08-26,1976,TRANSMUTATION
WIZ-04417,Dorian Umberfall,dorian.umberfall636@grimoire.org,CV,2026-01-02,1928,HERBALISM
WIZ-04418,Jasper Ravenscroft,jasper.ravenscroft697@ravenpost.net,northern reaches,2023-04-06,1931,Herbalism
WIZ-04419,Petra Hollowbranch,petra.hollowbranch123@crystalball.io,northern reaches,2024-07-22,1983,Alchemy
WIZ-04420,Caspian Cinderfell,caspian.cinderfell749@owlmail.co,ML,2026-03-27,1999,Enchantment
WIZ-04421,Edric Saltmarsh,edric.saltmarsh237@ravenpost.net,Ember Coast,2025-09-22,1938,Illusion
WIZ-04422,Hawthorne Moonbrook,hawthorne.moonbrook303@crystalball.io,Silverwood,2023-06-11,1998,Divination
WIZ-04423,Belladonna Hazelrigg,belladonna.hazelrigg102@ravenpost.net,ML,2024-06-09,1994,Alchemy
WIZ-04424,Edric Ravenscroft,edric.ravenscroft485@crystalball.io,NR,2023-07-11,1966,Healing
WIZ-04425,Lyra Ashgrove,lyra.ashgrove800@grimoire.org,the marshlands,2024-12-25,1951,Illusion
WIZ-04426,Belladonna Zellandine,belladonna.zellandine988@grimoire.org,nr,2026-04-14,1990,Alchemy
WIZ-04427,Hawthorne Kilnworth,hawthorne.kilnworth274@owlmail.co,the marshlands,2026-05-10,1915,Alchemy
WIZ-04428,Vesper Emberwhisk,vesper.emberwhisk904@moonmail.net,ec,2023-03-21,2007,Healing
WIZ-04429,Lyra Ravenscroft,lyra.ravenscroft768@owlmail.co,nr,2025-07-03,1958,Enchantment
WIZ-04430,Dorian Hazelrigg,dorian.hazelrigg393@ravenpost.net,ML,2024-08-01,1993,Healing
WIZ-04431,Ignatius Stormbottle,ignatius.stormbottle919@moonmail.net,SW,2024-04-21,1900,Transmutation
WIZ-04432,Zephyrine Zellandine,zephyrine.zellandine645@moonmail.net,Ember Coast,2024-02-17,1984,Healing
WIZ-04433,Morwenna Ashgrove,morwenna.ashgrove357@ravenpost.net,NR,2025-03-02,1996,Alchemy
WIZ-04434,Morwenna Ravenscroft,morwenna.ravenscroft712@crystalball.io,northern reaches,2024-09-01,2002,Healing
WIZ-04435,Oleander Duskwater,oleander.duskwater442@crystalball.io,EC,2026-04-12,1944,Transmutation
WIZ-04436,Quilla Zellandine,quilla.zellandine732@moonmail.net,EC,2024-10-31,2004,Illusion
WIZ-04437,Nimbus Crowfeather,nimbus.crowfeather501@ravenpost.net,nr,2024-04-03,1949,Illusion
WIZ-04438,Jasper Saltmarsh,jasper.saltmarsh707@owlmail.co,NR,2026-05-10,1983,Divination
WIZ-04439,Nimbus Fernwhistle,nimbus.fernwhistle283@ravenpost.net,EC,2023-02-15,1944,HERBALISM
WIZ-04440,Belladonna Glimmerstone,belladonna.glimmerstone909@crystalball.io,Silverwood,2023-02-21,1900,Herbalism
WIZ-04441,Rowan Frostpetal,rowan.frostpetal641@owlmail.co,cv,2025-03-02,1958,Healing
WIZ-04442,Maribel Wyrmwood,maribel.wyrmwood328@crystalball.io,sw,2025-02-16,1891,Enchantment
WIZ-04443,Fiora Tanglewood,fiora.tanglewood218@ravenpost.net,Ember Coast,2024-10-09,1979,Enchantment
WIZ-04444,Fiora Cinderfell,fiora.cinderfell263@grimoire.org,sw,2026-01-02,1887,Healing
WIZ-04445,Fenwick Fernwhistle,fenwick.fernwhistle112@moonmail.net,CV,2026-05-24,1913,DIVINATION
WIZ-04446,Umbra Dimbleby,umbra.dimbleby983@grimoire.org,Northern Reaches,2024-04-26,1947,Enchantment
WIZ-04447,Xanthe Copperkettle,xanthe.copperkettle742@moonmail.net,EC,2025-06-20,1958,Divination
WIZ-04448,Jasper Wyrmwood,jasper.wyrmwood429@moonmail.net,sw,2024-05-07,1885,Transmutation
WIZ-04449,Gideon Barrowmere,,CV,2025-08-02,1995,Illusion
WIZ-04450,Juniper Stormbottle,juniper.stormbottle724@ravenpost.net,CV,2024-11-10,1940,Alchemy
WIZ-04451,Peregrine Emberwhisk,peregrine.emberwhisk203@grimoire.org,northern reaches,2025-05-26,1959,ILLUSION
WIZ-04452,Maribel Zellandine,maribel.zellandine414@ravenpost.net,SW,2024-10-05,1935,Herbalism
WIZ-04453,Umbra Brightmantle,umbra.brightmantle684@owlmail.co,NR,2025-07-27,1990,Illusion
WIZ-04454,Jasper Tanglewood,jasper.tanglewood56@ravenpost.net,Northern Reaches,2025-12-24,1953,Healing
WIZ-04455,Delphine Vexley,delphine.vexley297@moonmail.net,Northern Reaches,2025-03-09,1890,Herbalism
WIZ-04456,Seraphine Jackdaw,seraphine.jackdaw916@moonmail.net,the marshlands,2025-03-03,1941,ENCHANTMENT
WIZ-04457,Caspian Gorsebush,caspian.gorsebush597@owlmail.co,northern reaches,2025-04-22,1895,Herbalism
WIZ-04458,Fenwick Frostpetal,fenwick.frostpetal232@crystalball.io,NR,2024-10-05,2002,Transmutation
WIZ-04459,Fiora Quickbramble,fiora.quickbramble642@moonmail.net,NR,2023-09-25,1952,Healing
WIZ-04460,Alaric Glimmerstone,alaric.glimmerstone704@owlmail.co,ML,2023-03-02,1955,Herbalism
WIZ-04461,Fenwick Glimmerstone,fenwick.glimmerstone790@moonmail.net,NR,2025-03-11,1966,Herbalism
WIZ-04462,Maribel Foxglove,maribel.foxglove273@crystalball.io,NR,2025-11-16,1938,Alchemy
WIZ-04463,Thaddeus Barrowmere,thaddeus.barrowmere705@moonmail.net,ML,2024-10-10,2001,TRANSMUTATION
WIZ-04464,Caspian Quickbramble,caspian.quickbramble645@moonmail.net,nr,2024-08-15,1979,Enchantment
WIZ-04465,Oleander Thistledown,oleander.thistledown535@owlmail.co,ML,2025-02-15,1939,Healing
WIZ-04466,Maribel Wyrmwood,maribel.wyrmwood413@grimoire.org,sw,2024-09-11,1934,Enchantment
WIZ-04467,Kestrel Dimbleby,kestrel.dimbleby859@moonmail.net,ML,2026-05-22,1985,Transmutation
WIZ-04468,Seraphine Ironquill,seraphine.ironquill461@grimoire.org,SW,2025-07-16,2001,Transmutation
WIZ-04469,Gideon Emberwhisk,gideon.emberwhisk750@grimoire.org,SW,2024-04-18,1978,Divination
WIZ-04470,Oswin Kilnworth,oswin.kilnworth708@ravenpost.net,Crystal Vale,2024-04-23,1940,Transmutation
WIZ-04471,Vesper Crowfeather,vesper.crowfeather558@crystalball.io,NR,2023-09-09,1980,Enchantment
WIZ-04472,Delphine Winterbourne,delphine.winterbourne654@crystalball.io,SW,2023-09-12,1956,Herbalism
WIZ-04473,Hesper Thistledown,hesper.thistledown603@crystalball.io,Ember Coast,2026-05-24,1989,Transmutation
WIZ-04474,Dorian Gorsebush,dorian.gorsebush701@ravenpost.net,Ember Coast,2025-02-06,1977,Healing
WIZ-04475,Alaric Zellandine,alaric.zellandine289@owlmail.co,ML,2023-03-27,1895,Herbalism
WIZ-04476,Delphine Thistledown,delphine.thistledown407@grimoire.org,Northern Reaches,2025-04-19,1981,Illusion
WIZ-04477,Umbra Larkspur,umbra.larkspur383@ravenpost.net,CV,2023-09-20,1938,Divination
WIZ-04478,Zephyrine Dimbleby,zephyrine.dimbleby389@owlmail.co,sw,2023-01-12,1895,Enchantment
WIZ-04479,Xanthe Yewbarrow,xanthe.yewbarrow887@moonmail.net,nr,2024-09-02,1944,Healing
WIZ-04480,Petra Kilnworth,petra.kilnworth47@grimoire.org,the marshlands,2024-12-10,1995,Herbalism
WIZ-04481,Bramble Foxglove,bramble.foxglove569@moonmail.net,SW,2023-09-06,1889,DIVINATION
WIZ-04482,Fenwick Everbright,fenwick.everbright495@crystalball.io,CV,2023-04-03,1991,Alchemy
WIZ-04483,Lyra Fernwhistle,lyra.fernwhistle77@grimoire.org,The Marshlands,2025-06-14,1980,Herbalism
WIZ-04484,Zephyrine Copperkettle,zephyrine.copperkettle239@moonmail.net,EC,2023-07-21,1936,Alchemy
WIZ-04485,Seraphine Duskwater,seraphine.duskwater325@ravenpost.net,nr,2023-07-03,1937,Alchemy
WIZ-04486,Bramble Yewbarrow,bramble.yewbarrow828@grimoire.org,ec,2026-03-21,1990,Illusion
WIZ-04487,Vesper Foxglove,vesper.foxglove444@crystalball.io,ML,2023-10-10,1990,Alchemy
WIZ-04488,Corvin Emberwhisk,corvin.emberwhisk753@ravenpost.net,ML,2025-01-18,2006,TRANSMUTATION
WIZ-04489,Oleander Duskwater,oleander.duskwater799@owlmail.co,nr,2025-08-18,1891,Healing
WIZ-04490,Grizelda Stormbottle,grizelda.stormbottle242@moonmail.net,nr,2025-04-13,1888,Enchantment
WIZ-04491,Kestrel Emberwhisk,kestrel.emberwhisk880@owlmail.co,nr,2023-04-08,2005,Divination
WIZ-04492,Zephyrine Ravenscroft,zephyrine.ravenscroft566@grimoire.org,Ember Coast,2023-08-14,1900,HEALING
WIZ-04493,Oleander Hollowbranch,oleander.hollowbranch144@moonmail.net,the marshlands,2026-02-08,1912,Healing
WIZ-04494,Peregrine Ironquill,peregrine.ironquill672@moonmail.net,NR,2023-08-05,1938,Transmutation
WIZ-04495,Zephyrine Ashgrove,zephyrine.ashgrove504@moonmail.net,ML,2026-02-07,1903,HERBALISM
WIZ-04496,Peregrine Mossheart,peregrine.mossheart255@owlmail.co,EC,2025-05-31,1932,Divination
WIZ-04497,Ignatius Dimbleby,ignatius.dimbleby715@ravenpost.net,The Marshlands,2025-05-15,2001,Enchantment
WIZ-04498,Rowan Crowfeather,rowan.crowfeather440@moonmail.net,nr,2024-10-01,1953,Divination
WIZ-04499,Seraphine Owlsworth,seraphine.owlsworth100@grimoire.org,NR,2023-06-14,1947,Healing
WIZ-04500,Seraphine Crowfeather,seraphine.crowfeather167@owlmail.co,crystal vale,2024-11-22,1917,Divination
WIZ-04501,Juniper Winterbourne,juniper.winterbourne258@ravenpost.net,ember coast,2023-03-22,2004,Herbalism
WIZ-04502,Ignatius Brightmantle,,NR,2026-03-18,1896,Transmutation
WIZ-04503,Rowan Wandwright,rowan.wandwright684@ravenpost.net,EC,2024-04-14,1981,Alchemy
WIZ-04504,Isolde Brightmantle,isolde.brightmantle773@owlmail.co,NR,2023-10-03,1958,Herbalism
WIZ-04505,Juniper Mistlethorn,juniper.mistlethorn271@grimoire.org,nr,2025-05-22,1900,Enchantment
WIZ-04506,Belladonna Barrowmere,belladonna.barrowmere440@owlmail.co,NR,2023-01-01,1969,Illusion
WIZ-04507,Quilla Netherfield,quilla.netherfield169@crystalball.io,sw,2026-01-13,1901,Transmutation
WIZ-04508,Hesper Fernwhistle,hesper.fernwhistle746@ravenpost.net,ml,2024-03-11,1891,Herbalism
WIZ-04509,Gideon Thistledown,gideon.thistledown176@ravenpost.net,SW,2025-12-09,1907,Enchantment
WIZ-04510,Maribel Brightmantle,maribel.brightmantle696@crystalball.io,EC,2025-01-17,1891,Enchantment
WIZ-04511,Maribel Ravenscroft,,EC,2026-02-15,1986,ENCHANTMENT
WIZ-04512,Oleander Jackdaw,oleander.jackdaw858@grimoire.org,Silverwood,2024-11-17,1991,HERBALISM
WIZ-04513,Petra Duskwater,petra.duskwater35@owlmail.co,NR,2024-12-20,1891,Herbalism
WIZ-04514,Edric Moonbrook,edric.moonbrook107@grimoire.org,NR,2024-05-07,1999,Transmutation
WIZ-04515,Yarrow Thistledown,yarrow.thistledown379@moonmail.net,nr,2026-01-27,1954,Alchemy
WIZ-04516,Lyra Ravenscroft,lyra.ravenscroft393@ravenpost.net,nr,2025-12-05,1964,Enchantment
WIZ-04517,Corvin Brightmantle,corvin.brightmantle113@crystalball.io,Crystal Vale,2024-10-14,1915,Transmutation
WIZ-04518,Fiora Fernwhistle,fiora.fernwhistle690@ravenpost.net,ML,2026-06-14,1962,Herbalism
WIZ-04519,Nimbus Brightmantle,nimbus.brightmantle578@grimoire.org,sw,2026-06-16,1965,Transmutation
WIZ-04520,Lyra Kilnworth,lyra.kilnworth946@moonmail.net,ML,2025-06-13,1947,Healing
WIZ-04521,Fiora Cinderfell,fiora.cinderfell86@ravenpost.net,NR,2023-04-01,1936,Illusion
WIZ-04522,Jasper Ashgrove,jasper.ashgrove273@ravenpost.net,Crystal Vale,2025-10-25,1896,Alchemy
WIZ-04523,Ignatius Barrowmere,ignatius.barrowmere665@crystalball.io,sw,2024-10-21,1892,Transmutation
WIZ-04524,Jasper Ashgrove,jasper.ashgrove636@crystalball.io,sw,2024-06-18,1999,Healing
WIZ-04525,Yarrow Saltmarsh,yarrow.saltmarsh211@owlmail.co,EC,2025-06-09,1924,Herbalism
WIZ-04526,Nimbus Crowfeather,nimbus.crowfeather763@ravenpost.net,sw,2024-07-24,1892,Healing
WIZ-04527,Ambrose Fernwhistle,ambrose.fernwhistle278@owlmail.co,NR,2025-01-02,1918,Herbalism
WIZ-04528,Gideon Mistlethorn,gideon.mistlethorn594@grimoire.org,ec,2025-11-26,1994,Alchemy
WIZ-04529,Hawthorne Umberfall,hawthorne.umberfall572@ravenpost.net,Crystal Vale,2023-09-02,1919,Alchemy
WIZ-04530,Oleander Winterbourne,oleander.winterbourne51@moonmail.net,Northern Reaches,2023-10-18,1889,Healing
WIZ-04531,Petra Ironquill,petra.ironquill995@owlmail.co,nr,2023-08-10,2007,Illusion
WIZ-04532,Seraphine Emberwhisk,seraphine.emberwhisk458@crystalball.io,nr,2025-03-01,1958,Herbalism
WIZ-04533,Rowan Emberwhisk,rowan.emberwhisk113@ravenpost.net,SW,2024-08-31,1933,Alchemy
WIZ-04534,Umbra Mistlethorn,umbra.mistlethorn337@owlmail.co,ML,2023-01-27,1919,Alchemy
WIZ-04535,Morwenna Mistlethorn,morwenna.mistlethorn863@grimoire.org,Ember Coast,2024-06-21,1917,HERBALISM
WIZ-04536,Delphine Gorsebush,delphine.gorsebush421@moonmail.net,Silverwood,2023-06-01,1885,Transmutation
WIZ-04537,Juniper Wyrmwood,juniper.wyrmwood181@ravenpost.net,nr,2026-04-04,1965,Illusion
WIZ-04538,Hesper Ashgrove,hesper.ashgrove988@owlmail.co,ember coast,2025-09-07,1954,Healing
WIZ-04539,Petra Ashgrove,petra.ashgrove101@crystalball.io,ml,2024-03-26,1942,Herbalism
WIZ-04540,Quilla Wyrmwood,quilla.wyrmwood891@owlmail.co,ML,2024-07-20,1941,Transmutation
WIZ-04541,Vesper Duskwater,vesper.duskwater817@grimoire.org,silverwood,2023-12-25,1930,Healing
WIZ-04542,Corvin Netherfield,corvin.netherfield676@crystalball.io,Northern Reaches,2023-03-10,2007,Healing
WIZ-04543,Thaddeus Quickbramble,thaddeus.quickbramble762@crystalball.io,NR,2025-09-06,1929,Divination
WIZ-04544,Delphine Winterbourne,delphine.winterbourne923@grimoire.org,EC,2026-05-21,1930,Enchantment
WIZ-04545,Thaddeus Stormbottle,thaddeus.stormbottle785@crystalball.io,ec,2023-09-04,1886,TRANSMUTATION
WIZ-04546,Juniper Wandwright,juniper.wandwright776@ravenpost.net,ML,2023-05-15,1914,Transmutation
WIZ-04547,Petra Zellandine,petra.zellandine583@owlmail.co,cv,2024-08-19,1982,Illusion
WIZ-04548,Oleander Mossheart,,ec,2024-03-05,1942,Divination
WIZ-04549,Gideon Wandwright,gideon.wandwright994@grimoire.org,NR,2025-01-25,1986,ALCHEMY
WIZ-04550,Alaric Glimmerstone,alaric.glimmerstone208@owlmail.co,silverwood,2026-01-16,1891,Divination
WIZ-04551,Oswin Moonbrook,oswin.moonbrook317@ravenpost.net,ML,2024-02-13,2003,ILLUSION
WIZ-04552,Oswin Mossheart,oswin.mossheart303@moonmail.net,Northern Reaches,2023-03-21,1907,ILLUSION
WIZ-04553,Delphine Tanglewood,delphine.tanglewood265@moonmail.net,Crystal Vale,2023-04-20,1915,Transmutation
WIZ-04554,Wendeline Foxglove,wendeline.foxglove373@moonmail.net,EC,2026-02-22,1934,Divination
WIZ-04555,Dorian Winterbourne,dorian.winterbourne777@moonmail.net,ml,2024-12-12,1944,Healing
WIZ-04556,Fenwick Tanglewood,fenwick.tanglewood844@ravenpost.net,crystal vale,2023-09-27,1981,Alchemy
WIZ-04557,Ignatius Copperkettle,ignatius.copperkettle16@ravenpost.net,Ember Coast,2026-06-10,1960,Alchemy
WIZ-04558,Vesper Vexley,vesper.vexley951@moonmail.net,ML,2025-09-21,1929,Divination
WIZ-04559,Grizelda Frostpetal,grizelda.frostpetal313@crystalball.io,sw,2023-05-20,1919,Healing
WIZ-04560,Vesper Wyrmwood,vesper.wyrmwood6@ravenpost.net,CV,2023-06-26,1907,Divination
WIZ-04561,Fenwick Yewbarrow,fenwick.yewbarrow223@owlmail.co,The Marshlands,2025-05-15,1973,ALCHEMY
WIZ-04562,Petra Netherfield,petra.netherfield68@ravenpost.net,ember coast,2024-12-11,1963,Divination
WIZ-04563,Petra Larkspur,petra.larkspur483@grimoire.org,SW,2023-02-26,1966,Enchantment
WIZ-04564,Fenwick Frostpetal,fenwick.frostpetal252@ravenpost.net,NR,2026-06-11,1996,Healing
WIZ-04565,Quilla Yewbarrow,quilla.yewbarrow946@ravenpost.net,EC,2023-12-06,1934,Transmutation
WIZ-04566,Wendeline Glimmerstone,wendeline.glimmerstone703@owlmail.co,Northern Reaches,2024-01-02,1984,Herbalism
WIZ-04567,Lyra Mistlethorn,lyra.mistlethorn186@crystalball.io,nr,2023-12-15,1995,Healing
WIZ-04568,Oleander Barrowmere,oleander.barrowmere323@crystalball.io,NR,2024-04-29,1961,Divination
WIZ-04569,Belladonna Fernwhistle,belladonna.fernwhistle790@crystalball.io,EC,2024-12-18,1943,Alchemy
WIZ-04570,Elowen Wandwright,elowen.wandwright826@grimoire.org,silverwood,2025-12-04,1956,Divination
WIZ-04571,Rowan Brightmantle,rowan.brightmantle808@crystalball.io,sw,2025-04-23,1985,Enchantment
WIZ-04572,Thaddeus Quickbramble,thaddeus.quickbramble182@ravenpost.net,sw,2024-09-21,1964,Enchantment
WIZ-04573,Yarrow Cinderfell,yarrow.cinderfell594@ravenpost.net,northern reaches,2025-02-10,1901,Transmutation
WIZ-04574,Zephyrine Ashgrove,zephyrine.ashgrove616@crystalball.io,EC,2024-11-13,2003,ENCHANTMENT
WIZ-04575,Corvin Ashgrove,corvin.ashgrove987@ravenpost.net,The Marshlands,2025-09-26,1941,Enchantment
WIZ-04576,Petra Dimbleby,petra.dimbleby627@owlmail.co,nr,2025-03-04,1905,Healing
WIZ-04577,Nimbus Kilnworth,nimbus.kilnworth802@moonmail.net,cv,2023-03-31,1905,HERBALISM
WIZ-04578,Fenwick Gorsebush,fenwick.gorsebush741@crystalball.io,NR,2025-02-01,1949,Alchemy
WIZ-04579,Vesper Thistledown,vesper.thistledown355@ravenpost.net,SW,2024-02-05,1902,TRANSMUTATION
WIZ-04580,Ambrose Hollowbranch,ambrose.hollowbranch692@grimoire.org,CV,2024-02-07,1914,Illusion
WIZ-04581,Thaddeus Brightmantle,thaddeus.brightmantle360@ravenpost.net,Silverwood,2025-08-24,1960,Herbalism
WIZ-04582,Cassia Wandwright,cassia.wandwright250@moonmail.net,NR,2024-01-30,1927,Illusion
WIZ-04583,Jasper Ravenscroft,jasper.ravenscroft515@crystalball.io,SW,2024-06-17,1901,HEALING
WIZ-04584,Peregrine Cinderfell,peregrine.cinderfell240@ravenpost.net,Crystal Vale,2025-12-15,1968,Divination
WIZ-04585,Thaddeus Wandwright,thaddeus.wandwright802@moonmail.net,Ember Coast,2025-09-10,2002,Illusion
WIZ-04586,Morwenna Jackdaw,morwenna.jackdaw419@grimoire.org,ec,2023-06-18,1887,Enchantment
WIZ-04587,Edric Frostpetal,edric.frostpetal420@owlmail.co,Ember Coast,2023-10-28,1929,Herbalism
WIZ-04588,Fenwick Winterbourne,fenwick.winterbourne166@crystalball.io,nr,2023-07-13,1910,Transmutation
WIZ-04589,Maribel Mossheart,maribel.mossheart337@grimoire.org,EC,2025-09-10,1965,Healing
WIZ-04590,Hawthorne Wandwright,hawthorne.wandwright339@grimoire.org,Northern Reaches,2025-03-24,1929,Alchemy
WIZ-04591,Grizelda Yewbarrow,grizelda.yewbarrow798@moonmail.net,The Marshlands,2026-04-26,1930,Alchemy
WIZ-04592,Oleander Owlsworth,oleander.owlsworth536@owlmail.co,ML,2024-07-15,1905,DIVINATION
WIZ-04593,Maribel Kilnworth,maribel.kilnworth847@moonmail.net,sw,2023-06-03,1976,Enchantment
WIZ-04594,Maribel Hazelrigg,maribel.hazelrigg695@crystalball.io,Crystal Vale,2023-02-01,1977,Divination
WIZ-04595,Thaddeus Copperkettle,thaddeus.copperkettle765@grimoire.org,NR,2023-06-28,2006,Illusion
WIZ-04596,Oswin Crowfeather,oswin.crowfeather267@owlmail.co,CV,2023-06-15,1969,Illusion
WIZ-04597,Lyra Netherfield,lyra.netherfield454@moonmail.net,SW,2023-01-05,2001,Transmutation
WIZ-04598,Fenwick Cinderfell,fenwick.cinderfell103@crystalball.io,ML,2025-12-03,1930,Illusion
WIZ-04599,Seraphine Jackdaw,seraphine.jackdaw46@crystalball.io,NR,2025-12-18,1898,Alchemy
WIZ-04600,Hesper Dimbleby,hesper.dimbleby868@ravenpost.net,ember coast,2026-02-11,1963,Herbalism
WIZ-04601,Hawthorne Copperkettle,hawthorne.copperkettle65@grimoire.org,SW,2026-02-17,1886,Alchemy
WIZ-04602,Peregrine Mossheart,peregrine.mossheart657@moonmail.net,NR,2023-11-14,1925,ENCHANTMENT
WIZ-04603,Gideon Quickbramble,gideon.quickbramble862@grimoire.org,NR,2024-01-25,1915,Illusion
WIZ-04604,Yarrow Crowfeather,yarrow.crowfeather454@ravenpost.net,EC,2025-09-03,1893,ENCHANTMENT
WIZ-04605,Zephyrine Hazelrigg,zephyrine.hazelrigg142@crystalball.io,nr,2024-01-16,1940,Herbalism
WIZ-04606,Kestrel Saltmarsh,kestrel.saltmarsh758@owlmail.co,NR,2025-03-11,1900,Illusion
WIZ-04607,Juniper Hazelrigg,juniper.hazelrigg586@ravenpost.net,NR,2023-05-01,1896,Enchantment
WIZ-04608,Delphine Quickbramble,delphine.quickbramble321@grimoire.org,SW,2026-01-25,1960,Illusion
WIZ-04609,Morwenna Gorsebush,morwenna.gorsebush330@moonmail.net,Northern Reaches,2023-03-11,1946,Enchantment
WIZ-04610,Fiora Moonbrook,fiora.moonbrook806@crystalball.io,Ember Coast,2025-10-16,1937,Enchantment
WIZ-04611,Lyra Quickbramble,lyra.quickbramble396@moonmail.net,cv,2024-09-01,1990,Illusion
WIZ-04612,Belladonna Mistlethorn,belladonna.mistlethorn716@owlmail.co,SW,2024-07-02,1985,Illusion
WIZ-04613,Hesper Crowfeather,hesper.crowfeather965@owlmail.co,northern reaches,2025-12-03,1981,Enchantment
WIZ-04614,Caspian Vexley,caspian.vexley584@ravenpost.net,silverwood,2024-08-17,1977,Alchemy
