brew_id,potion_sku,shop_id,cauldron_id,brewed_at,batch_size,brew_duration_minutes,quality_check,brewer_name
BRW-06702,POT-0092,SHP-04,CDR-25,2025-12-26T08:55:47Z,55,70,pass,Ambrose Fernwhistle
BRW-06703,POT-0066,SHP-02,CDR-02,2026-02-17 07:21:41,55,100,pass,Hesper Foxglove
BRW-06704,POT-0056,SHP-12,CDR-02,2026-05-30T05:53:31Z,14,96,pass,Ambrose Winterbourne
BRW-06705,POT-0042,SHP-03,CDR-03,2024-09-25T05:40:05Z,12,103,fail,Oleander Ravenscroft
BRW-06706,POT-0057,SHP-03,CDR-12,2026-02-13 07:23:14,29,67,Pass,Hesper Cinderfell
BRW-06707,POT-0094,SHP-07,CDR-33,2025-10-13T09:33:29Z,48,118,Fail,Wendeline Ashgrove
BRW-06708,POT-0038,SHP-01,CDR-29,2024-06-07 07:19:40,36,24,pass,Dorian Glimmerstone
BRW-06709,POT-0080,SHP-06,CDR-07,2025-02-26T11:45:08Z,54,138,pass,Delphine Mossheart
BRW-06710,POT-0074,SHP-15,CDR-19,2026-04-05T09:21:51Z,11,103,Pass,Ambrose Winterbourne
BRW-06711,POT-0118,SHP-12,CDR-18,2026-05-10 09:35:06,37,67,pass,Nimbus Glimmerstone
BRW-06712,POT-0004,SHP-02,CDR-08,2026-02-14T10:05:18Z,24,91,pass,Wendeline Ashgrove
BRW-06713,POT-0092,SHP-09,CDR-33,2025-04-22 07:45:14,14,58,pass,Nimbus Glimmerstone
BRW-06714,POT-0006,SHP-05,CDR-18,2026-05-16T10:37:19Z,32,136,pass,Lyra Winterbourne
BRW-06715,POT-0004,SHP-13,CDR-13,2025-01-25T11:19:00Z,28,119,Pass,Caspian Thistledown
BRW-06716,POT-0082,SHP-01,CDR-31,2025-03-30T10:49:28Z,44,74,pass,Nimbus Glimmerstone
BRW-06717,POT-0059,SHP-04,CDR-38,2026-05-12 07:37:40,54,84,pass,Belladonna Jackdaw
BRW-06718,POT-0031,SHP-15,CDR-16,2025-09-25T11:08:17Z,44,50,pass,Hesper Foxglove
BRW-06719,POT-0093,SHP-12,CDR-01,2024-10-23T08:32:33Z,50,106,pass,Gideon Thistledown
BRW-06720,POT-0044,SHP-05,CDR-12,2026-01-13T05:04:36Z,46,77,Pass,Cassia Winterbourne
BRW-06721,POT-0018,SHP-11,CDR-37,2024-11-03T09:47:29Z,58,47,Pass,Vesper Emberwhisk
BRW-06722,POT-0010,SHP-13,CDR-39,2026-02-02 07:12:05,54,154,pass,Vesper Emberwhisk
BRW-06723,POT-0043,SHP-11,CDR-05,2025-08-22T09:36:01Z,38,55,Pass,Vesper Emberwhisk
BRW-06724,POT-0044,SHP-06,CDR-31,2024-10-17T08:56:36Z,45,46,pass,Gideon Thistledown
BRW-06725,POT-0028,SHP-06,CDR-29,2026-06-29T10:59:49Z,30,68,PASS,Grizelda Kilnworth
BRW-06726,POT-0019,SHP-14,CDR-13,2025-04-28T06:50:53Z,45,102,pass,Nimbus Glimmerstone
BRW-06727,POT-0022,SHP-01,CDR-12,2025-08-02 08:26:19,29,111,Pass,Caspian Thistledown
BRW-06728,POT-0066,SHP-11,CDR-40,2025-03-10T06:21:43Z,17,106,PASS,Grizelda Duskwater
BRW-06729,POT-0027,SHP-02,CDR-08,2025-11-21 08:17:37,28,100,pass,Juniper Hollowbranch
BRW-06730,POT-0089,SHP-14,CDR-21,2024-10-21T11:12:33Z,13,91,pass,Hesper Cinderfell
BRW-06731,POT-0031,SHP-12,CDR-22,2026-04-14 06:44:54,19,19,pass,Zephyrine Zellandine
BRW-06732,POT-0001,SHP-10,CDR-26,2026-03-07T07:11:30Z,47,90,Pass,Hesper Cinderfell
BRW-06733,POT-0001,SHP-10,CDR-39,2026-01-23 05:39:38,42,105,pass,Wendeline Ashgrove
BRW-06734,POT-0024,SHP-14,CDR-32,2026-02-19T08:42:16Z,18,142,PASS,Oleander Ravenscroft
BRW-06735,POT-0030,SHP-09,CDR-19,2026-01-25T11:35:36Z,33,47,Pass,Zephyrine Zellandine
BRW-06736,POT-0053,SHP-11,CDR-33,2025-01-19 09:56:06,53,80,pass,Morwenna Wandwright
BRW-06737,POT-0025,SHP-12,CDR-03,2024-09-13 07:48:57,33,70,pass,Hesper Cinderfell
BRW-06738,POT-0116,SHP-08,CDR-39,2026-02-03T07:36:16Z,52,96,PASS,Hesper Cinderfell
BRW-06739,POT-0037,SHP-01,CDR-36,2025-11-23T07:43:23Z,43,98,pass,Vesper Emberwhisk
BRW-06740,POT-0008,SHP-11,CDR-16,2025-06-30T06:34:08Z,14,64,pass,Gideon Moonbrook
BRW-06741,POT-0045,SHP-04,CDR-17,2026-01-05T09:11:18Z,49,50,pass,Lyra Winterbourne
BRW-06742,POT-0106,SHP-02,CDR-35,2026-03-14T07:20:23Z,37,94,Pass,Umbra Thistledown
BRW-06743,POT-0036,SHP-06,CDR-08,2025-12-29T09:10:09Z,52,99,PASS,Gideon Thistledown
BRW-06744,POT-0109,SHP-12,CDR-08,2025-07-25 05:08:14,51,132,pass,Ambrose Fernwhistle
BRW-06745,POT-0050,SHP-02,CDR-26,2025-05-04T07:17:48Z,39,142,pass,Umbra Thistledown
BRW-06746,POT-0035,SHP-15,CDR-36,2026-04-12 05:32:19,22,66,pass,Caspian Thistledown
BRW-06747,POT-0012,SHP-15,CDR-27,2025-12-29 08:58:07,41,66,Pass,Gideon Thistledown
BRW-06748,POT-0005,SHP-15,CDR-10,2025-01-06 08:42:46,47,50,pass,Caspian Thistledown
BRW-06749,POT-0036,SHP-06,CDR-29,2026-02-16 08:53:49,59,77,pass,Dorian Mistlethorn
BRW-06750,POT-0019,SHP-08,CDR-12,2026-01-29T11:00:36Z,39,104,pass,Belladonna Jackdaw
BRW-06751,POT-0054,SHP-06,CDR-37,2026-03-29T08:12:21Z,36,59,pass,Zephyrine Zellandine
BRW-06752,POT-0086,SHP-09,CDR-38,2025-12-22 06:42:46,14,100,Pass,Morwenna Wandwright
BRW-06753,POT-0078,SHP-03,CDR-27,2025-09-24 10:51:25,21,112,pass,Lyra Winterbourne
BRW-06754,POT-0032,SHP-08,CDR-18,2025-07-08 08:15:35,13,90,pass,Juniper Hollowbranch
BRW-06755,POT-0052,SHP-03,CDR-16,2024-05-27 05:22:58,60,105,pass,Vesper Emberwhisk
BRW-06756,POT-0058,SHP-14,CDR-11,2024-12-19T07:47:17Z,16,99,PASS,Oleander Ravenscroft
BRW-06757,POT-0078,SHP-12,CDR-37,2026-04-02 06:03:26,33,126,pass,Dorian Mistlethorn
BRW-06758,POT-0111,SHP-05,CDR-24,2026-04-27T06:31:16Z,11,54,Pass,Caspian Thistledown
BRW-06759,POT-0106,SHP-11,CDR-08,2025-10-31T07:37:59Z,57,76,pass,Gideon Moonbrook
BRW-06760,POT-0050,SHP-05,CDR-08,2025-11-06T08:04:12Z,40,148,pass,Gideon Moonbrook
BRW-06761,POT-0049,SHP-12,CDR-08,2026-01-21 08:49:26,44,124,FAIL,Hesper Cinderfell
BRW-06762,POT-0032,SHP-13,CDR-31,2026-05-22 08:56:50,44,112,pass,Oswin Wyrmwood
BRW-06763,POT-0114,SHP-15,CDR-15,2025-04-17T08:27:33Z,22,83,pass,Oleander Ravenscroft
BRW-06764,POT-0119,SHP-14,CDR-20,2026-03-25T11:55:48Z,36,68,pass,Wendeline Ashgrove
BRW-06765,POT-0062,SHP-13,CDR-28,2025-11-21 08:12:27,18,162,pass,Vesper Emberwhisk
BRW-06766,POT-0033,SHP-14,CDR-30,2025-08-05T07:59:16Z,12,65,pass,Belladonna Jackdaw
BRW-06767,POT-0020,SHP-13,CDR-37,2025-12-11T05:40:41Z,49,123,Pass,Dorian Mistlethorn
BRW-06768,POT-0072,SHP-07,CDR-24,2026-06-15T11:35:49Z,22,75,Pass,Oleander Ravenscroft
BRW-06769,POT-0101,SHP-11,CDR-10,2025-02-21T06:38:21Z,50,152,pass,Yarrow Ravenscroft
BRW-06770,POT-0063,SHP-03,CDR-03,2024-12-24 11:49:55,30,71,fail,Kestrel Foxglove
BRW-06771,POT-0021,SHP-15,CDR-03,2025-02-17T05:45:59Z,45,104,pass,Oleander Ravenscroft
BRW-06772,POT-0116,SHP-11,CDR-17,2025-11-08T08:53:03Z,43,112,pass,Yarrow Ravenscroft
BRW-06773,POT-0025,SHP-02,CDR-36,2025-02-20T11:04:54Z,36,65,pass,Thaddeus Frostpetal
BRW-06774,POT-0015,SHP-03,CDR-37,2025-12-28 11:42:08,51,60,Pass,Vesper Emberwhisk
BRW-06775,POT-0111,SHP-15,CDR-29,2026-03-09 05:10:45,29,44,PASS,Juniper Hollowbranch
BRW-06776,POT-0095,SHP-05,CDR-09,2026-01-11T11:44:28Z,44,125,PASS,Umbra Thistledown
BRW-06777,POT-0111,SHP-12,CDR-13,2026-03-18T05:52:13Z,32,52,pass,Wendeline Ashgrove
BRW-06778,POT-0004,SHP-14,CDR-37,2025-08-12T06:25:50Z,12,142,pass,Thaddeus Frostpetal
BRW-06779,POT-0031,SHP-14,CDR-23,2026-03-23 07:51:24,35,38,pass,Zephyrine Zellandine
BRW-06780,POT-0008,SHP-02,CDR-01,2025-08-23T05:49:00Z,45,32,pass,Caspian Thistledown
BRW-06781,POT-0003,SHP-04,CDR-40,2025-06-19 09:52:12,40,71,pass,Wendeline Ashgrove
BRW-06782,POT-0029,SHP-13,CDR-13,2025-05-25 06:50:08,24,111,pass,Hesper Foxglove
BRW-06783,POT-0081,SHP-05,CDR-31,2024-07-23 06:35:55,47,91,pass,Kestrel Foxglove
BRW-06784,POT-0098,SHP-12,CDR-35,2026-06-30T07:43:56Z,24,112,Pass,Dorian Mistlethorn
BRW-06785,POT-0090,SHP-05,CDR-31,2025-08-17T05:44:23Z,55,105,pass,Cassia Everbright
BRW-06786,POT-0041,SHP-10,CDR-08,2025-10-26 06:07:39,26,151,pass,Zephyrine Zellandine
BRW-06787,POT-0079,SHP-01,CDR-38,2025-12-14T09:40:56Z,14,76,pass,Cassia Winterbourne
BRW-06788,POT-0030,SHP-15,CDR-07,2025-12-20T08:02:35Z,36,67,Pass,Grizelda Duskwater
BRW-06789,POT-0024,SHP-01,CDR-18,2025-11-25T09:52:06Z,22,130,Pass,Grizelda Kilnworth
BRW-06790,POT-0067,SHP-15,CDR-14,2026-06-28 05:51:26,52,49,Pass,Kestrel Foxglove
BRW-06791,POT-0081,SHP-01,CDR-21,2025-12-10T07:46:40Z,26,120,pass,Juniper Hollowbranch
BRW-06792,POT-0113,SHP-08,CDR-02,2026-06-01 09:59:09,50,151,pass,Nimbus Glimmerstone
BRW-06793,POT-0036,SHP-12,CDR-31,2024-12-04T05:13:46Z,10,91,Fail,Gideon Thistledown
BRW-06794,POT-0047,SHP-10,CDR-06,2024-09-08T06:10:53Z,34,98,pass,Belladonna Jackdaw
BRW-06795,POT-0111,SHP-10,CDR-18,2026-04-20 11:19:41,21,51,PASS,Zephyrine Zellandine
BRW-06796,POT-0024,SHP-10,CDR-05,2025-03-26T09:43:26Z,58,147,pass,Morwenna Wandwright
BRW-06797,POT-0095,SHP-05,CDR-01,2025-08-21T07:44:07Z,47,142,Pass,Zephyrine Zellandine
BRW-06798,POT-0040,SHP-07,CDR-16,2026-06-30 10:57:29,13,48,Pass,Grizelda Duskwater
BRW-06799,POT-0117,SHP-15,CDR-34,2025-06-23 05:58:33,43,51,pass,Ambrose Fernwhistle
BRW-06800,POT-0088,SHP-15,CDR-20,2026-06-27 11:53:57,20,145,PASS,Cassia Everbright
BRW-06801,POT-0068,SHP-06,CDR-02,2025-03-09 06:16:59,58,53,Pass,Hesper Foxglove
BRW-06802,POT-0056,SHP-08,CDR-31,2026-06-04T06:29:01Z,57,84,Pass,Juniper Hollowbranch
BRW-06803,POT-0042,SHP-09,CDR-19,2025-07-14T06:34:43Z,51,128,PASS,Dorian Glimmerstone
BRW-06804,POT-0084,SHP-14,CDR-14,2024-10-08 09:04:00,29,94,Pass,Hesper Foxglove
BRW-06805,POT-0084,SHP-02,CDR-35,2024-09-25T09:43:56Z,31,112,pass,Juniper Hollowbranch
BRW-06806,POT-0118,SHP-15,CDR-12,2026-05-17T05:55:35Z,55,57,pass,Maribel Netherfield
BRW-06807,POT-0029,SHP-15,CDR-34,2024-06-20 07:48:49,48,69,Pass,Belladonna Jackdaw
BRW-06808,POT-0077,SHP-14,CDR-08,2026-01-05T11:41:27Z,39,89,fail,Lyra Winterbourne
BRW-06809,POT-0105,SHP-03,CDR-40,2024-08-11T06:51:53Z,55,128,pass,Oleander Ravenscroft
BRW-06810,POT-0118,SHP-15,CDR-35,2026-03-11T06:29:29Z,16,60,Fail,Grizelda Duskwater
BRW-06811,POT-0107,SHP-02,CDR-26,2026-04-08T05:11:49Z,27,40,pass,Hesper Cinderfell
BRW-06812,POT-0074,SHP-11,CDR-23,2026-05-24T08:17:21Z,56,82,pass,Belladonna Jackdaw
BRW-06813,POT-0103,SHP-06,CDR-06,2024-08-23T10:46:44Z,52,121,Pass,Vesper Emberwhisk
BRW-06814,POT-0049,SHP-03,CDR-37,2024-09-21T08:18:24Z,19,113,pass,Gideon Moonbrook
BRW-06815,POT-0036,SHP-04,CDR-38,2024-11-23T05:45:46Z,26,114,PASS,Kestrel Foxglove
BRW-06816,POT-0109,SHP-06,CDR-31,2025-06-29 11:25:48,59,128,pass,Grizelda Kilnworth
BRW-06817,POT-0113,SHP-05,CDR-15,2025-08-26T10:27:42Z,58,159,pass,Thaddeus Frostpetal
BRW-06818,POT-0054,SHP-09,CDR-05,2026-04-06T08:51:45Z,51,39,pass,Delphine Mossheart
BRW-06819,POT-0021,SHP-01,CDR-17,2025-10-21T07:51:20Z,11,95,Pass,Kestrel Foxglove
BRW-06820,POT-0102,SHP-02,CDR-09,2026-04-05T08:31:52Z,17,52,pass,Thaddeus Frostpetal
BRW-06821,POT-0086,SHP-15,CDR-06,2025-12-13T07:08:18Z,50,98,pass,Umbra Thistledown
BRW-06822,POT-0093,SHP-07,CDR-26,2024-06-06T06:59:54Z,42,105,pass,Ambrose Winterbourne
BRW-06823,POT-0009,SHP-13,CDR-20,2024-07-18 11:35:43,54,78,pass,Hesper Foxglove
BRW-06824,POT-0069,SHP-01,CDR-02,2024-06-24T08:48:47Z,18,133,Pass,Kestrel Foxglove
BRW-06825,POT-0017,SHP-05,CDR-12,2025-12-22T11:35:10Z,21,151,PASS,Cassia Winterbourne
BRW-06826,POT-0058,SHP-07,CDR-01,2026-01-14 10:29:26,47,125,pass,Caspian Thistledown
BRW-06827,POT-0007,SHP-13,CDR-12,2025-09-04T10:11:20Z,10,162,pass,Ambrose Fernwhistle
BRW-06828,POT-0029,SHP-14,CDR-14,2026-01-04T05:03:33Z,49,62,Pass,Grizelda Kilnworth
BRW-06829,POT-0087,SHP-12,CDR-05,2026-03-13T11:45:09Z,47,65,pass,Grizelda Kilnworth
BRW-06830,POT-0073,SHP-11,CDR-27,2026-01-11 11:24:44,43,63,Pass,Cassia Everbright
BRW-06831,POT-0082,SHP-07,CDR-08,2026-03-20T07:23:25Z,44,54,pass,Lyra Winterbourne
BRW-06832,POT-0103,SHP-05,CDR-31,2025-03-16T08:35:59Z,56,117,pass,Ambrose Winterbourne
BRW-06833,POT-0111,SHP-02,CDR-21,2026-05-21T10:26:58Z,40,61,pass,Ambrose Fernwhistle
BRW-06834,POT-0110,SHP-06,CDR-34,2025-03-30T11:48:22Z,42,112,Pass,Delphine Zellandine
BRW-06835,POT-0082,SHP-03,CDR-31,2024-10-20T11:33:54Z,32,62,pass,Yarrow Ravenscroft
BRW-06836,POT-0095,SHP-11,CDR-11,2026-03-05T11:57:06Z,58,129,pass,Hesper Cinderfell
BRW-06837,POT-0040,SHP-09,CDR-30,2026-05-30T09:26:13Z,30,38,pass,Cassia Everbright
BRW-06838,POT-0003,SHP-11,CDR-14,2025-01-09T05:55:09Z,34,48,pass,Delphine Zellandine
BRW-06839,POT-0041,SHP-01,CDR-13,2025-08-29T08:16:25Z,38,121,pass,Wendeline Ashgrove
BRW-06840,POT-0074,SHP-13,CDR-39,2026-06-14T11:44:53Z,24,104,pass,Hesper Cinderfell
BRW-06841,POT-0105,SHP-14,CDR-38,2025-10-28 08:21:37,41,141,pass,Hesper Cinderfell
BRW-06842,POT-0024,SHP-11,CDR-22,2026-06-14T08:43:12Z,32,123,pass,Dorian Mistlethorn
BRW-06843,POT-0120,SHP-11,CDR-34,2024-07-16 05:44:48,30,96,PASS,Yarrow Ravenscroft
BRW-06844,POT-0026,SHP-12,CDR-14,2025-01-25 05:46:38,45,136,PASS,Kestrel Foxglove
BRW-06845,POT-0086,SHP-02,CDR-26,2025-12-29T08:40:59Z,36,85,pass,Vesper Emberwhisk
BRW-06846,POT-0107,SHP-05,CDR-38,2026-04-23T05:47:23Z,55,43,pass,Zephyrine Zellandine
BRW-06847,POT-0022,SHP-10,CDR-26,2025-02-10 06:47:22,46,120,pass,Oleander Ravenscroft
BRW-06848,POT-0063,SHP-09,CDR-35,2025-04-16T11:33:15Z,29,91,pass,Oswin Wyrmwood
BRW-06849,POT-0120,SHP-10,CDR-22,2024-08-18 09:41:38,11,115,pass,Umbra Thistledown
BRW-06850,POT-0022,SHP-08,CDR-32,2025-02-24T07:44:50Z,27,121,Pass,Oleander Ravenscroft
BRW-06851,POT-0111,SHP-09,CDR-23,2026-03-14T08:47:38Z,47,69,pass,Hesper Foxglove
BRW-06852,POT-0029,SHP-07,CDR-15,2025-08-15 05:45:55,35,78,pass,Lyra Winterbourne
BRW-06853,POT-0047,SHP-13,CDR-15,2025-12-03T08:10:51Z,46,126,pass,Yarrow Ravenscroft
BRW-06854,POT-0055,SHP-09,CDR-17,2026-04-26T10:04:13Z,37,116,Pass,Juniper Hollowbranch
BRW-06855,POT-0005,SHP-12,CDR-35,2025-02-19T06:03:17Z,37,19,fail,Oleander Ravenscroft
BRW-06856,POT-0096,SHP-14,CDR-07,2025-09-14T08:28:35Z,55,123,pass,Lyra Winterbourne
BRW-06857,POT-0044,SHP-02,CDR-37,2024-05-09T08:28:05Z,50,40,pass,Yarrow Ravenscroft
BRW-06858,POT-0030,SHP-06,CDR-07,2025-09-07 08:09:11,55,70,pass,Vesper Emberwhisk
BRW-06859,POT-0093,SHP-07,CDR-33,2026-04-23T09:02:46Z,54,121,pass,Delphine Mossheart
BRW-06860,POT-0099,SHP-11,CDR-35,2026-06-24 11:52:11,18,145,Pass,Belladonna Jackdaw
BRW-06861,POT-0114,SHP-10,CDR-27,2025-06-08T08:21:47Z,50,91,Pass,Gideon Thistledown
BRW-06862,POT-0041,SHP-09,CDR-39,2025-09-18T05:22:01Z,56,138,Pass,Grizelda Kilnworth
BRW-06863,POT-0002,SHP-12,CDR-08,2024-05-31T05:55:48Z,43,79,pass,Morwenna Wandwright
BRW-06864,POT-0059,SHP-02,CDR-15,2026-03-15 08:45:41,45,110,fail,Hesper Cinderfell
BRW-06865,POT-0058,SHP-15,CDR-07,2024-08-24T11:04:53Z,17,130,pass,Gideon Thistledown
BRW-06866,POT-0111,SHP-06,CDR-24,2026-01-23T08:22:29Z,57,54,pass,Lyra Winterbourne
BRW-06867,POT-0022,SHP-09,CDR-13,2025-02-07T07:29:00Z,29,129,pass,Dorian Glimmerstone
BRW-06868,POT-0029,SHP-05,CDR-40,2024-06-26 10:08:28,10,58,pass,Vesper Emberwhisk
BRW-06869,POT-0096,SHP-09,CDR-02,2025-07-29 09:22:57,10,113,pass,Ambrose Fernwhistle
BRW-06870,POT-0031,SHP-11,CDR-35,2026-02-02 10:57:56,48,42,pass,Juniper Hollowbranch
BRW-06871,POT-0025,SHP-07,CDR-18,2025-01-15T10:11:34Z,58,74,pass,Maribel Netherfield
BRW-06872,POT-0036,SHP-08,CDR-25,2025-02-19 11:02:37,28,75,pass,Cassia Winterbourne
BRW-06873,POT-0040,SHP-10,CDR-13,2024-12-03T07:31:42Z,12,38,pass,Gideon Moonbrook
BRW-06874,POT-0085,SHP-14,CDR-27,2024-10-23T07:15:54Z,18,100,Pass,Gideon Moonbrook
BRW-06875,POT-0044,SHP-07,CDR-34,2026-01-16 05:12:29,12,38,pass,Cassia Winterbourne
BRW-06876,POT-0064,SHP-12,CDR-29,2025-03-28 05:10:48,34,120,PASS,Caspian Thistledown
BRW-06877,POT-0074,SHP-02,CDR-22,2026-05-15 06:00:57,34,86,pass,Hesper Cinderfell
BRW-06878,POT-0088,SHP-14,CDR-20,2026-02-03T10:18:45Z,14,109,Pass,Belladonna Jackdaw
BRW-06879,POT-0100,SHP-01,CDR-31,2026-02-27T06:40:01Z,36,92,pass,Nimbus Glimmerstone
BRW-06880,POT-0073,SHP-05,CDR-26,2025-04-26 05:10:45,17,65,Pass,Dorian Mistlethorn
BRW-06881,POT-0100,SHP-08,CDR-18,2025-08-08T08:01:39Z,45,81,PASS,Yarrow Ravenscroft
BRW-06882,POT-0029,SHP-14,CDR-38,2025-02-25T06:07:32Z,34,65,pass,Oleander Ravenscroft
BRW-06883,POT-0054,SHP-04,CDR-15,2026-05-14T11:31:50Z,44,53,pass,Grizelda Duskwater
BRW-06884,POT-0022,SHP-03,CDR-03,2026-03-06 05:24:53,35,124,PASS,Lyra Winterbourne
BRW-06885,POT-0116,SHP-10,CDR-31,2026-02-23 11:31:37,45,106,pass,Umbra Thistledown
BRW-06886,POT-0058,SHP-03,CDR-28,2025-06-02T11:56:49Z,11,111,pass,Kestrel Foxglove
BRW-06887,POT-0007,SHP-05,CDR-24,2025-11-10T09:21:36Z,27,145,pass,Gideon Thistledown
BRW-06888,POT-0094,SHP-10,CDR-29,2024-07-18T10:25:40Z,42,116,pass,Vesper Emberwhisk
BRW-06889,POT-0051,SHP-03,CDR-02,2025-05-30T07:26:58Z,10,24,fail,Morwenna Wandwright
BRW-06890,POT-0035,SHP-11,CDR-26,2024-09-23 11:45:54,55,88,pass,Dorian Mistlethorn
BRW-06891,POT-0058,SHP-11,CDR-30,2025-09-20 11:24:43,37,114,pass,Gideon Moonbrook
BRW-06892,POT-0001,SHP-11,CDR-16,2025-12-27 11:35:57,19,143,pass,Nimbus Glimmerstone
BRW-06893,POT-0088,SHP-02,CDR-04,2025-10-12T08:13:39Z,50,112,pass,Grizelda Kilnworth
BRW-06894,POT-0042,SHP-07,CDR-22,2024-08-26T08:52:01Z,18,83,pass,Delphine Mossheart
BRW-06895,POT-0014,SHP-04,CDR-12,2025-11-21 11:19:19,22,15,pass,Vesper Emberwhisk
BRW-06896,POT-0085,SHP-14,CDR-13,2024-12-08 07:40:06,60,129,pass,Maribel Netherfield
BRW-06897,POT-0114,SHP-04,CDR-29,2024-07-10T05:22:30Z,48,84,pass,Belladonna Jackdaw
BRW-06898,POT-0064,SHP-06,CDR-32,2025-12-29 11:36:00,44,114,pass,Cassia Everbright
BRW-06899,POT-0111,SHP-07,CDR-19,2026-02-03T08:15:41Z,58,51,pass,Dorian Glimmerstone
BRW-06900,POT-0031,SHP-03,CDR-12,2026-03-29T09:11:48Z,55,55,pass,Vesper Emberwhisk
BRW-06901,POT-0013,SHP-05,CDR-31,2026-06-26T07:18:13Z,53,40,pass,Oleander Ravenscroft
BRW-06902,POT-0081,SHP-09,CDR-05,2025-07-03T10:01:46Z,26,77,pass,Morwenna Wandwright
BRW-06903,POT-0044,SHP-02,CDR-25,2025-02-13T06:05:56Z,48,63,Pass,Yarrow Ravenscroft
BRW-06904,POT-0049,SHP-06,CDR-19,2025-08-10 10:41:59,39,126,pass,Ambrose Winterbourne
BRW-06905,POT-0092,SHP-05,CDR-04,2024-09-08 11:36:37,42,83,PASS,Thaddeus Frostpetal
BRW-06906,POT-0091,SHP-14,CDR-07,2024-07-11T11:53:08Z,19,40,pass,Nimbus Glimmerstone
BRW-06907,POT-0029,SHP-06,CDR-40,2025-09-16 11:33:02,37,,pass,Zephyrine Zellandine
BRW-06908,POT-0102,SHP-03,CDR-20,2025-12-11 08:29:52,53,74,pass,Hesper Foxglove
BRW-06909,POT-0102,SHP-10,CDR-19,2026-04-10 09:42:01,39,65,pass,Cassia Winterbourne
BRW-06910,POT-0090,SHP-15,CDR-19,2025-01-06 11:49:45,51,82,Pass,Dorian Mistlethorn
BRW-06911,POT-0085,SHP-03,CDR-22,2025-10-31T07:31:26Z,55,105,PASS,Dorian Glimmerstone
BRW-06912,POT-0007,SHP-06,CDR-29,2026-04-18 11:31:50,22,102,Pass,Hesper Cinderfell
BRW-06913,POT-0032,SHP-08,CDR-24,2025-08-19T08:55:37Z,18,117,Pass,Zephyrine Zellandine
BRW-06914,POT-0098,SHP-08,CDR-31,2026-06-30 08:47:47,42,132,pass,Gideon Thistledown
BRW-06915,POT-0036,SHP-11,CDR-40,2026-06-08T10:05:06Z,18,87,pass,Ambrose Winterbourne
BRW-06916,POT-0084,SHP-11,CDR-11,2024-05-14T05:03:13Z,45,127,pass,Nimbus Glimmerstone
BRW-06917,POT-0037,SHP-05,CDR-29,2026-05-27T08:05:07Z,15,92,pass,Dorian Glimmerstone
BRW-06918,POT-0056,SHP-14,CDR-40,2026-03-04T06:16:44Z,26,100,pass,Maribel Netherfield
BRW-06919,POT-0092,SHP-09,CDR-40,2025-01-12 05:43:57,25,75,pass,Juniper Hollowbranch
BRW-06920,POT-0034,SHP-05,CDR-17,2025-08-15T05:47:51Z,49,151,Pass,Umbra Thistledown
BRW-06921,POT-0097,SHP-09,CDR-34,2026-05-27 10:13:53,27,113,pass,Hesper Cinderfell
BRW-06922,POT-0094,SHP-09,CDR-04,2026-05-24T08:41:26Z,45,88,Pass,Gideon Thistledown
BRW-06923,POT-0020,SHP-01,CDR-26,2024-08-20T07:03:41Z,11,109,fail,Grizelda Kilnworth
BRW-06924,POT-0115,SHP-12,CDR-13,2025-05-04 10:32:52,40,136,pass,Ambrose Fernwhistle
BRW-06925,POT-0101,SHP-06,CDR-15,2024-05-24T10:03:24Z,26,165,PASS,Delphine Zellandine
BRW-06926,POT-0006,SHP-08,CDR-31,2025-11-03 11:31:44,49,134,pass,Zephyrine Zellandine
BRW-06927,POT-0028,SHP-08,CDR-26,2026-02-21T05:19:31Z,52,56,Pass,Juniper Hollowbranch
BRW-06928,POT-0065,SHP-11,CDR-28,2024-11-06 07:56:55,15,34,FAIL,Umbra Thistledown
BRW-06929,POT-0083,SHP-11,CDR-30,2024-07-16 05:12:20,32,151,Pass,Cassia Winterbourne
BRW-06930,POT-0107,SHP-14,CDR-21,2025-12-01T10:52:31Z,52,44,pass,Dorian Mistlethorn
BRW-06931,POT-0009,SHP-10,CDR-22,2024-06-10 10:01:10,59,74,fail,Yarrow Ravenscroft
BRW-06932,POT-0098,SHP-14,CDR-12,2026-01-28T05:57:01Z,50,106,fail,Cassia Everbright
BRW-06933,POT-0038,SHP-12,CDR-07,2025-08-08 10:46:48,17,15,pass,Vesper Emberwhisk
BRW-06934,POT-0024,SHP-11,CDR-18,2024-08-10T05:27:24Z,22,140,Pass,Oleander Ravenscroft
BRW-06935,POT-0094,SHP-06,CDR-18,2025-08-02T09:18:31Z,49,106,pass,Zephyrine Zellandine
BRW-06936,POT-0105,SHP-09,CDR-09,2024-11-07 06:02:23,29,136,pass,Delphine Mossheart
BRW-06937,POT-0030,SHP-05,CDR-32,2025-08-17T09:27:06Z,11,69,pass,Dorian Glimmerstone
BRW-06938,POT-0113,SHP-06,CDR-18,2025-11-04 10:54:22,60,149,pass,Maribel Netherfield
BRW-06939,POT-0091,SHP-15,CDR-28,2025-08-29T06:39:15Z,31,48,pass,Lyra Winterbourne
BRW-06940,POT-0114,SHP-08,CDR-07,2025-12-16T08:31:19Z,17,97,pass,Cassia Winterbourne
BRW-06941,POT-0095,SHP-02,CDR-25,2025-06-13 05:36:44,50,148,pass,Lyra Winterbourne
